Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,sales_date,sales_day,sales_time,Payment,cogs,gross margin percentage,gross income,Rating
725963778,C,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,1/20/2019,Sunday,10:13:00,Cash,714,4.76,35.7,4.7
531801784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,3/28/2019,Thursday,17:38:00,Cash,182.14,4.76,9.107,5.1
400451220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2/27/2019,Wednesday,11:06:00,Credit card,135,4.76,6.75,4.8
860790874,C,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2/15/2019,Friday,14:53:00,Credit card,993,4.76,49.65,6.6
834618124,A,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,1/26/2019,Saturday,18:22:00,Cash,361.83,4.76,18.0915,5.5
115994379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,3/14/2019,Thursday,19:02:00,Credit card,383.11,4.76,19.1555,8.5
565676697,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.15,255.15,3/2/2019,Saturday,14:16:00,Cash,243,4.76,12.15,4.8
320496392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,3/4/2019,Monday,15:44:00,Cash,30.24,4.76,1.512,8.4
889049723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,1/7/2019,Monday,12:20:00,Credit card,356.56,4.76,17.828,7.8
632900281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,3/8/2019,Friday,20:01:00,Credit card,375.5,4.76,18.775,9.3
554422417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,1/9/2019,Wednesday,13:45:00,Cash,954.4,4.76,47.72,5.2
453636187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,3/1/2019,Friday,15:40:00,Ewallet,82.5,4.76,4.125,6.5
578807669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,3/16/2019,Saturday,16:58:00,Cash,74.97,4.76,3.7485,5.6
612365536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2/17/2019,Sunday,11:12:00,Credit card,647.68,4.76,32.384,7.4
605724132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2/27/2019,Wednesday,15:12:00,Cash,755.76,4.76,37.788,9.1
471412823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,3/7/2019,Thursday,20:37:00,Ewallet,199.58,4.76,9.979,8
462679126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,1/21/2019,Monday,17:44:00,Cash,439.32,4.76,21.966,7.2
272279238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2/19/2019,Tuesday,16:23:00,Cash,164.96,4.76,8.248,7.1
834259262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,1/6/2019,Sunday,12:12:00,Cash,326.72,4.76,16.336,9.1
122619553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,3/14/2019,Thursday,19:33:00,Cash,461.88,4.76,23.094,5.6
468880009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,3/24/2019,Sunday,10:29:00,Cash,263.76,4.76,13.188,6
613599758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,1/27/2019,Sunday,14:28:00,Cash,143.6,4.76,7.18,5.4
254310042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,3/6/2019,Wednesday,12:46:00,Credit card,193.5,4.76,9.675,7.8
201862184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2/2/2019,Saturday,19:40:00,Cash,183.82,4.76,9.191,9.9
261128671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,1/25/2019,Friday,19:39:00,Credit card,121.92,4.76,6.096,4.9
730709830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,3/14/2019,Thursday,17:54:00,Ewallet,420.66,4.76,21.033,5.2
382258917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,1/29/2019,Tuesday,12:25:00,Cash,252.48,4.76,12.624,8.9
422298786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,1/3/2019,Thursday,16:47:00,Credit card,335.45,4.76,16.7725,9.1
667235919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,1/14/2019,Monday,12:52:00,Ewallet,483.5,4.76,24.175,7
843014703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,1/5/2019,Saturday,19:50:00,Credit card,318.42,4.76,15.921,9.6
743881662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2/22/2019,Friday,18:17:00,Ewallet,668.43,4.76,33.4215,8.7
595862894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2/6/2019,Wednesday,17:20:00,Ewallet,387.92,4.76,19.396,9.4
182698360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,Wednesday,13:32:00,Credit card,94.6,4.76,4.73,4
289157034,A,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,1/11/2019,Friday,10:37:00,Credit card,329.32,4.76,16.466,7.5
462785240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,Tuesday,14:35:00,Cash,53.22,4.76,2.661,4.2
868527573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,1/14/2019,Monday,12:09:00,Cash,498.45,4.76,24.9225,9.9
153584872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2019,Friday,15:32:00,Ewallet,299.56,4.76,14.978,4.2
662722873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,1/6/2019,Sunday,13:58:00,Ewallet,204.7,4.76,10.235,9.9
525887307,B,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,1/31/2019,Thursday,13:19:00,Cash,75.82,4.76,3.791,5.8
689169784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,3/11/2019,Monday,13:37:00,Cash,280.62,4.76,14.031,6
725560833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2/20/2019,Wednesday,16:49:00,Credit card,323.2,4.76,16.16,10
394410748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,1/27/2019,Sunday,14:55:00,Ewallet,486.63,4.76,24.3315,9.5
596423999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,3/10/2019,Sunday,14:04:00,Credit card,127.54,4.76,6.377,6.6
541899860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2/15/2019,Friday,12:31:00,Cash,241.44,4.76,12.072,8.1
173829529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,1/26/2019,Saturday,14:51:00,Cash,379.5,4.76,18.975,9.7
563369814,A,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2/13/2019,Wednesday,18:27:00,Ewallet,76.82,4.76,3.841,7.2
308474913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,3/9/2019,Saturday,12:45:00,Credit card,522.6,4.76,26.13,6.2
885176250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,3/6/2019,Wednesday,10:36:00,Ewallet,79.74,4.76,3.987,7.3
726272396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.875,1/24/2019,Thursday,20:36:00,Ewallet,387.5,4.76,19.375,4.3
316013952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,3/13/2019,Wednesday,14:16:00,Ewallet,271.35,4.76,13.5675,4.6
760541821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,3/15/2019,Friday,10:26:00,Cash,122.31,4.76,6.1155,5.8
793103222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,3/5/2019,Tuesday,13:30:00,Credit card,246.36,4.76,12.318,8.3
346123257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,3/4/2019,Monday,16:28:00,Cash,173.16,4.76,8.658,8
110056330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,3/25/2019,Monday,20:18:00,Credit card,236.58,4.76,11.829,9.4
651610874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,3/12/2019,Tuesday,20:04:00,Credit card,184.88,4.76,9.244,6.2
236863015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2/4/2019,Monday,13:38:00,Ewallet,13.98,4.76,0.699,9.8
831640259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2/22/2019,Friday,10:43:00,Ewallet,198.75,4.76,9.9375,9.6
587037455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2/16/2019,Saturday,17:30:00,Ewallet,684.53,4.76,34.2265,4.9
882404577,A,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.492,1/19/2019,Saturday,15:28:00,Credit card,269.04,4.76,13.452,8
732675346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,1/11/2019,Friday,19:07:00,Credit card,68.95,4.76,3.4475,7.8
725329708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,Friday,19:01:00,Cash,274.84,4.76,13.742,4.1
256088343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,3/4/2019,Monday,19:48:00,Ewallet,226.12,4.76,11.306,5.5
372261506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,1/28/2019,Monday,19:24:00,Ewallet,119.1,4.76,5.955,5.4
244080162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.205,1/2/2019,Wednesday,13:00:00,Cash,342.1,4.76,17.105,5.1
569714390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.927,1/25/2019,Friday,14:29:00,Ewallet,43.74,4.76,2.187,6.9
132236451,A,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,1/4/2019,Friday,13:21:00,Cash,104.85,4.76,5.2425,7.8
696902548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,3/10/2019,Sunday,18:55:00,Ewallet,77.52,4.76,3.876,6.6
472159636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,3/22/2019,Friday,19:36:00,Ewallet,407.44,4.76,20.372,9.2
268036164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,1/25/2019,Friday,16:28:00,Ewallet,96.11,4.76,4.8055,7.8
750579686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,1/8/2019,Tuesday,13:48:00,Credit card,181.52,4.76,9.076,8.7
186093669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,1/22/2019,Tuesday,10:57:00,Ewallet,81.51,4.76,4.0755,9.2
848071692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,1/12/2019,Saturday,17:13:00,Ewallet,114.44,4.76,5.722,8.3
745713520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2/4/2019,Monday,10:23:00,Cash,176.54,4.76,8.827,8.2
266766436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,3/28/2019,Thursday,13:57:00,Ewallet,115.8,4.76,5.79,7.5
740222500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,1/23/2019,Wednesday,13:29:00,Cash,252.15,4.76,12.6075,9.8
271888734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2/8/2019,Friday,13:00:00,Credit card,972.1,4.76,48.605,8.7
301818610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,3/19/2019,Tuesday,19:42:00,Credit card,203.36,4.76,10.168,6.7
489644354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,3/9/2019,Saturday,15:36:00,Cash,16.28,4.76,0.814,5
198847132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,1/2/2019,Wednesday,13:40:00,Cash,365.49,4.76,18.2745,7
269108440,A,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,1/21/2019,Monday,18:01:00,Cash,372.19,4.76,18.6095,8.9
650986268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,3/20/2019,Wednesday,13:53:00,Credit card,62.61,4.76,3.1305,8
741733559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2/27/2019,Wednesday,17:27:00,Cash,336.35,4.76,16.8175,6.9
325776186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,3/8/2019,Friday,10:53:00,Ewallet,906.5,4.76,45.325,7.3
286757818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,1/31/2019,Thursday,19:48:00,Credit card,138.16,4.76,6.908,6.9
574579721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,3/8/2019,Friday,16:53:00,Ewallet,86.54,4.76,4.327,5.7
459507686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,1/13/2019,Sunday,19:14:00,Ewallet,140.76,4.76,7.038,6.4
616870016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,3/9/2019,Saturday,14:36:00,Credit card,668.78,4.76,33.439,9.6
837557229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2/22/2019,Friday,18:19:00,Credit card,47.44,4.76,2.372,6.8
751690068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,3/19/2019,Tuesday,19:09:00,Ewallet,893.16,4.76,44.658,9
257731380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,1/20/2019,Sunday,16:51:00,Ewallet,331.72,4.76,16.586,9.6
345084992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,3/8/2019,Friday,15:37:00,Credit card,203.94,4.76,10.197,7.7
549964200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,3/8/2019,Friday,20:15:00,Ewallet,68.16,4.76,3.408,7
810606344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2/7/2019,Thursday,14:38:00,Credit card,326.88,4.76,16.344,6.5
450282866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,1/15/2019,Tuesday,19:25:00,Cash,87.2,4.76,4.36,8.1
394303170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,3/22/2019,Friday,19:35:00,Credit card,707.44,4.76,35.372,4.3
138175109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,1/15/2019,Tuesday,15:42:00,Credit card,802.89,4.76,40.1445,6.5
192987397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,1/8/2019,Tuesday,14:11:00,Ewallet,12.78,4.76,0.639,9.5
301119629,A,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,1/15/2019,Tuesday,10:43:00,Cash,133.7,4.76,6.685,9.7
390805128,B,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,1/28/2019,Monday,17:58:00,Credit card,19.15,4.76,0.9575,9.5
235468343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2/14/2019,Thursday,11:26:00,Credit card,276.6,4.76,13.83,8.9
453127053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,3/10/2019,Sunday,17:38:00,Credit card,137.22,4.76,6.861,6.5
296117041,B,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,1/12/2019,Saturday,20:07:00,Credit card,27.07,4.76,1.3535,5.3
449272918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,3/26/2019,Tuesday,11:02:00,Credit card,39.12,4.76,1.956,9.6
891017034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,1/1/2019,Tuesday,19:07:00,Cash,448.26,4.76,22.413,6.7
744095786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,1/2/2019,Wednesday,18:50:00,Cash,132.06,4.76,6.603,7.6
727170390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,Saturday,12:43:00,Ewallet,318.05,4.76,15.9025,4.8
568883448,A,Yangon,Normal,Male,Health and beauty,25,1,1.25,26.25,3/3/2019,Sunday,15:09:00,Ewallet,25,4.76,1.25,5.5
187835490,A,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,1/31/2019,Thursday,13:47:00,Cash,83.08,4.76,4.154,4.7
767541907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,Wednesday,16:59:00,Cash,147.8,4.76,7.39,6.9
710464433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,Friday,14:15:00,Credit card,696.6,4.76,34.83,4.5
533335337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2/7/2019,Thursday,20:24:00,Cash,793.9,4.76,39.695,6.2
325908763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,1/27/2019,Sunday,13:58:00,Cash,465.7,4.76,23.285,7.6
729467422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2/23/2019,Saturday,16:52:00,Credit card,35.89,4.76,1.7945,7.9
639761242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2/3/2019,Sunday,15:19:00,Cash,202.6,4.76,10.13,4.5
234034040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,3/3/2019,Sunday,12:25:00,Credit card,730.5,4.76,36.525,8.7
326712155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2/3/2019,Sunday,10:02:00,Cash,295.8,4.76,14.79,6.1
320328842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,3/17/2019,Sunday,18:58:00,Cash,22.62,4.76,1.131,6.4
470329057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,3/28/2019,Thursday,15:31:00,Credit card,256.7,4.76,12.835,9.1
878302331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,3/2/2019,Saturday,11:22:00,Credit card,545.5,4.76,27.275,7.1
440595691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2/8/2019,Friday,13:12:00,Credit card,260.05,4.76,13.0025,7.7
554533790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,3/22/2019,Friday,18:33:00,Cash,222.12,4.76,11.106,4.5
746190921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2/9/2019,Saturday,10:02:00,Ewallet,21.58,4.76,1.079,7.2
233340817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2/15/2019,Friday,11:21:00,Cash,98.84,4.76,4.942,8.4
767051286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,Wednesday,12:10:00,Ewallet,502.62,4.76,25.131,5.4
340219136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,1/25/2019,Friday,11:40:00,Cash,160.2,4.76,8.01,9.7
405313305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2/2/2019,Saturday,18:31:00,Credit card,431.3,4.76,21.565,5.5
731597531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,Saturday,17:58:00,Cash,580.56,4.76,29.028,4.6
676396028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,3/30/2019,Saturday,17:04:00,Cash,322.2,4.76,16.11,6.6
502051910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2/25/2019,Monday,20:35:00,Credit card,195.54,4.76,9.777,6.3
485308700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,3/18/2019,Monday,16:10:00,Credit card,166.3,4.76,8.315,4.2
598479715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,3/7/2019,Thursday,16:54:00,Ewallet,336.28,4.76,16.814,4.4
701698742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,3/16/2019,Saturday,10:11:00,Ewallet,343.7,4.76,17.185,6.7
575671508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,1/29/2019,Tuesday,11:26:00,Ewallet,38.6,4.76,1.93,6.7
541083113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2/2/2019,Saturday,20:29:00,Cash,527.76,4.76,26.388,8.4
246113901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,Friday,12:12:00,Cash,328,4.76,16.4,6.2
674159296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,1/8/2019,Tuesday,13:05:00,Ewallet,185.7,4.76,9.285,5
305183552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2/12/2019,Tuesday,16:19:00,Cash,603.8,4.76,30.19,6
493656248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,1/1/2019,Tuesday,19:48:00,Credit card,369.8,4.76,18.49,7
438014015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,3/21/2019,Thursday,15:25:00,Ewallet,197.96,4.76,9.898,6.6
709584068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2/28/2019,Thursday,14:42:00,Cash,410.9,4.76,20.545,7.3
795497276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019,Saturday,18:59:00,Ewallet,148.6,4.76,7.43,8.3
556728512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2019,Wednesday,20:47:00,Cash,22.96,4.76,1.148,4.3
627953243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2/4/2019,Monday,13:21:00,Ewallet,699.12,4.76,34.956,9.8
686410932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019,Wednesday,19:48:00,Ewallet,69.4,4.76,3.47,8.2
510095628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2019,Friday,18:20:00,Credit card,196.6,4.76,9.83,7.2
608043797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,3/5/2019,Tuesday,20:24:00,Ewallet,202.56,4.76,10.128,8.7
148822527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,3/5/2019,Tuesday,13:44:00,Credit card,121.2,4.76,6.06,8.4
437533084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,Tuesday,11:48:00,Ewallet,199.78,4.76,9.989,7.1
632324574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,Wednesday,14:14:00,Cash,607.36,4.76,30.368,5.5
556977101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,1/1/2019,Tuesday,15:51:00,Cash,126.44,4.76,6.322,8.5
862598517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,Sunday,11:17:00,Cash,541.44,4.76,27.072,6.2
401188016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,1/21/2019,Monday,17:36:00,Cash,98.13,4.76,4.9065,8.9
420188989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2/2/2019,Saturday,15:47:00,Cash,412.16,4.76,20.608,9.6
277632961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2/3/2019,Sunday,15:53:00,Credit card,73.97,4.76,3.6985,5.4
573988548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,1/5/2019,Saturday,12:40:00,Ewallet,31.9,4.76,1.595,9.1
620022046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,Sunday,19:48:00,Ewallet,138.8,4.76,6.94,9
282352475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,3/25/2019,Monday,17:53:00,Cash,186.62,4.76,9.331,6.3
511543087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,Monday,16:36:00,Credit card,88.45,4.76,4.4225,9.5
726296793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,1/28/2019,Monday,20:54:00,Ewallet,193.44,4.76,9.672,9.8
387494215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,1/8/2019,Tuesday,12:50:00,Cash,145.5,4.76,7.275,6.7
862179201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,Tuesday,10:48:00,Credit card,504.3,4.76,25.215,7.7
291215991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,Friday,14:28:00,Cash,306.45,4.76,15.3225,7
602809671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2/9/2019,Saturday,17:15:00,Credit card,95.7,4.76,4.785,5.1
347726115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,Wednesday,18:03:00,Credit card,635.18,4.76,31.759,6.2
209610206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,1/5/2019,Saturday,17:29:00,Ewallet,214.55,4.76,10.7275,6.1
595274851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,1/27/2019,Sunday,18:05:00,Ewallet,379.96,4.76,18.998,9.3
189520236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,3/14/2019,Thursday,12:07:00,Cash,696.85,4.76,34.8425,7.6
503070930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2/23/2019,Saturday,19:49:00,Credit card,408.73,4.76,20.4365,8.2
413206708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,Monday,15:52:00,Ewallet,51.47,4.76,2.5735,8.5
425852085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,Friday,16:48:00,Ewallet,274.3,4.76,13.715,9.8
521187827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2019,Tuesday,20:46:00,Credit card,196.95,4.76,9.8475,8.7
220281851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,3/1/2019,Friday,18:14:00,Ewallet,69.46,4.76,3.473,9.7
600389738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,Thursday,15:05:00,Credit card,359.6,4.76,17.98,4.3
734911155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,3/26/2019,Tuesday,10:34:00,Credit card,137.13,4.76,6.8565,7.7
